state_code,state_name,district_code,district_name,total_households,total_population,total_population_male,total_population_female,total_population_sc,total_population_male_sc,total_population_female_sc,total_population_st,total_population_male_st,total_population_female_st,area_km,govt_primary_school,pvt_primary_school,govt_middle_school,pvt_middle_school,govt_secondary_school,pvt_secondary_school,govt_senior_secondary_school,pvt_senior_secondary_school,govt_art_degree_college,pvt_art_degree_college,govt_science_college,pvt_science_college,govt_commerce_college,pvt_commerce_college,govt_art_science_degree_college,pvt_art_science_degree_college,govt_art_commerce_degree_college,pvt_art_commerce_degree_college,govt_art_science_commerce_degree_college,pvt_art_science_commerce_degree_college,govt_law_degree_college,pvt_law_degree_college,govt_university,pvt_university,govt_other_degree_college,pvt_other_degree_college,govt_medical_college,pvt_medical_college,govt_engineering_college,pvt_engineering_college,govt_management_college,pvt_management_college,govt_polytechnic_college,pvt_polytechnic_college,govt_disabled_school,pvt_disabled_school
33,tamil nadu,627,thoothukkudi,226561.0,876802,434660.0,442142.0,117000.0,58090.0,58910.0,3647.0,1846.0,1801.0,414.8,116.0,188.0,75.0,126.0,41.0,77.0,40.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0
33,tamil nadu,628,tirunelveli,396471.0,1520229,752184.0,768045.0,224467.0,110185.0,114282.0,6448.0,3186.0,3262.0,1057.13,258.0,329.0,148.0,167.0,85.0,100.0,68.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,4.0,0.0,12.0,2.0,5.0
33,tamil nadu,629,kanniyakumari,398061.0,1539802,761407.0,778395.0,55277.0,27359.0,27918.0,3541.0,1746.0,1795.0,662.8399999999998,301.0,156.0,164.0,108.0,101.0,103.0,48.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,19.0,1.0,7.0,1.0,12.0,1.0,11.0
33,tamil nadu,630,dharmapuri,65464.0,260912,131088.0,129824.0,38205.0,19150.0,19055.0,2659.0,1400.0,1259.0,89.57,63.0,33.0,36.0,16.0,25.0,24.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
33,tamil nadu,631,krishnagiri,105194.0,428363,217788.0,210575.0,49564.0,25036.0,24528.0,1347.0,699.0,648.0,163.27,74.0,67.0,34.0,39.0,21.0,32.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0
33,tamil nadu,632,coimbatore,715878.0,2618940,1310265.0,1308675.0,348856.0,173923.0,174933.0,8720.0,4430.0,4290.0,1628.1149999999998,489.0,169.0,229.0,129.0,119.0,145.0,82.0,127.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,6.0,5.0,52.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,9.0,1.0,40.0,0.0,28.0,5.0,14.0,6.0,10.0
33,tamil nadu,633,tiruppur,429023.0,1521111,766850.0,754261.0,157983.0,78547.0,79436.0,2808.0,1422.0,1386.0,832.5300000000003,327.0,218.0,187.0,115.0,79.0,107.0,45.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,2.0,1.0,1.0
34,puducherry,634,yanam,13812.0,55626,27301.0,28325.0,8427.0,4100.0,4327.0,0.0,0.0,0.0,30.0,22.0,0.0,10.0,0.0,8.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
34,puducherry,635,puducherry,162016.0,657209,323489.0,333720.0,66782.0,32449.0,34333.0,0.0,0.0,0.0,77.26,150.0,132.0,74.0,108.0,56.0,76.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0,18.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,5.0,4.0
34,puducherry,636,mahe,7420.0,41816,19143.0,22673.0,144.0,77.0,67.0,0.0,0.0,0.0,9.0,19.0,12.0,9.0,8.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
34,puducherry,637,karaikal,24184.0,98102,47671.0,50431.0,10547.0,5093.0,5454.0,0.0,0.0,0.0,38.3,33.0,19.0,16.0,12.0,9.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
35,andaman & nicobar island,639,north  & middle andaman district,724.0,2741,1404.0,1337.0,0.0,0.0,0.0,10.0,5.0,5.0,5.95,4.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,andaman & nicobar island,640,south andaman district,35297.0,140747,75180.0,65567.0,0.0,0.0,0.0,1805.0,889.0,916.0,32.0437,29.0,22.0,26.0,13.0,21.0,9.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
